,store,predictions,worst_scenario,best_scenario,MAE,MAPE
333,334,210481.95,209725.4324456292,211238.4738043708,756.5206793707777,0.149792712513466
334,335,579287.75,577953.8276934957,580621.6723065043,1333.9223065043604,0.09897351038017953
335,336,473633.6,472534.23888830235,474732.94861169765,1099.3548616976357,0.08132887656150982
336,337,204737.23,204353.7820945946,205120.6866554054,383.4522804054048,0.07217136493871794
337,338,237754.33,236996.77529824746,238511.88095175254,757.552826752534,0.11187880845307412
338,339,190683.22,190134.80500422296,191231.63249577704,548.4137457770272,0.10504627880605077
339,340,241762.14,241222.6330764358,242301.6481735642,539.5075485641889,0.07334568143986651
340,341,205739.45,205304.11939136402,206174.78685863598,435.33373363597946,0.0792184067168676
341,342,395152.0,393970.0516258446,396333.9483741554,1181.9483741554054,0.0982858644081985
342,343,286567.28,285658.61952333193,287475.94297666807,908.661726668075,0.11785589274070304
343,344,330898.8,329946.4055373733,331851.2194626267,952.4069626266897,0.09407421432299144
344,345,169144.2,168622.21419710727,169666.19205289273,521.9889278927366,0.12255862387416781
345,346,256469.83,255780.84687763936,257158.80937236064,688.9812473606416,0.09306590877467764
346,347,196381.48,195923.21492952915,196839.75382047085,458.2694454708615,0.08644116598663298
347,348,311878.1,310704.7942224451,313051.3932775549,1173.2995275548992,0.13368566136441862
348,349,293801.0,292968.089025549,294633.910974451,832.9109744510139,0.09762959862710185
349,350,260690.7,260064.42748363598,261316.97876636402,626.2756413640204,0.08957209071671872
350,351,238776.39,238147.9887167441,239404.7925332559,628.4019082559121,0.11015730474948361
351,352,257535.6,257065.37562024916,258005.81187975084,470.2181297508448,0.07178234843289417
352,353,279270.97,278813.09537381906,279728.84212618094,457.8733761809601,0.06695364879508073
353,354,310257.62,309526.8251821157,310988.4248178843,730.7998178842903,0.08832730309596963
354,355,331175.2,330536.69477143156,331813.68022856844,638.4927285684109,0.06659057832191977
355,356,232737.55,232233.36206714527,233241.73168285473,504.18480785472934,0.07736055931293526
356,357,273384.4,272609.7078362542,274159.1046637458,774.6984137457772,0.09132093185466827
357,358,382376.53,381675.8307775549,383077.2317224451,700.7004724451025,0.07645293195074125
358,359,258832.44,258143.20643739443,259521.66856260557,689.2310626055742,0.10286659577803477
359,360,246672.06,246207.12102776606,247137.00397223394,464.9414722339527,0.06919289477088794
360,361,235646.97,235064.8522487331,236229.0852512669,582.1165012668924,0.09969073535860073
361,362,348743.06,348120.24118454393,349365.88381545607,622.8213154560815,0.06727368501433734
362,363,258255.06,257622.42671822212,258887.69828177788,632.6357817778712,0.08471532621698602
363,364,186032.53,185555.53800675675,186509.52449324325,476.99324324324294,0.09074938540982748
364,365,196593.97,196056.1350427576,197131.8024572424,537.8337072423982,0.09550259620495952
365,366,225584.83,225049.1777409734,226120.4785090266,535.6503840266058,0.11041452549831077
366,367,192699.34,192211.8267327386,193186.8607672614,487.51701726140146,0.07999528450337387
367,368,378022.34,377323.2700855152,378721.4174144848,699.0736644847979,0.07403985565539167
368,369,239301.27,238763.53647592905,239838.99477407095,537.7291490709464,0.08156714143835693
369,370,295344.7,294585.75802364864,296103.61697635136,758.9294763513517,0.097774703946299
370,371,264513.5,263794.42827544344,265232.57172455656,719.0717245565884,0.11460496720163696
371,372,346856.25,345802.0154930321,347910.4845069679,1054.2345069679045,0.11454030037758275
372,373,183075.53,182668.1614165435,183482.9010834565,407.36983345650316,0.0898124558650177
373,374,256494.86,256040.3528293919,256949.3659206081,454.5065456081076,0.06663897362570786
374,375,344893.6,344232.28305796033,345554.90444203967,661.3106920396951,0.07832921443790634
375,376,295479.94,294921.4176652238,296038.4573347762,558.519834776184,0.07031629547136338
376,377,305233.7,304562.9123997044,305904.4626002956,670.7751002956077,0.07762185316854725
377,378,240372.5,239675.59241712416,241069.40758287584,696.9075828758442,0.10184267579659363
378,379,146636.92,146293.2717483108,146980.5720016892,343.65012668918956,0.08518509485820397
379,380,531862.94,530243.0844066723,533482.7905933277,1619.853093327704,0.11488635655502785
380,381,336604.34,335946.0944494299,337262.5930505701,658.2493005701003,0.06924715672856767
381,382,294474.38,293953.8066538218,294994.9433461782,520.568346178209,0.06786110762381159
382,383,633596.94,632288.3130806588,634905.5619193412,1308.624419341215,0.07730577542564249
383,384,323326.66,322259.6185599662,324393.6939400338,1067.0376900337847,0.11569202074575105
384,385,269247.47,268525.814387141,269969.123112859,721.6543628589538,0.10433351468894497
385,386,254472.78,253880.2516891892,255065.3108108108,592.5295608108106,0.0786219330146136
386,387,322674.34,321753.2791913007,323595.4083086993,921.0645586993251,0.10164621830877034
387,388,383799.8,383019.5886428421,384580.0363571579,780.2238571579392,0.08187509921823508
388,389,381595.2,380608.2384264147,382582.1365735853,986.949073585303,0.09077426781361438
389,390,411105.28,410106.7911211993,412103.7713788007,998.4901288006741,0.07947715097746802
390,391,206606.12,205960.12162162163,207252.12837837837,646.0033783783788,0.15637602582575014
391,392,265759.84,265082.24877269845,266437.43872730155,677.5949773015202,0.10275641277393657
392,393,218392.9,217846.92027818834,218938.89222181166,545.9859718116552,0.09155279588656721
393,394,312826.4,312211.7059887035,313441.1065112965,614.7002612964519,0.0694070077948541
394,395,142938.77,142606.81547587627,143270.71577412373,331.9501491237333,0.08905134853593286
395,396,377209.7,376528.8983319257,377890.4766680743,680.7891680743237,0.06761368720572532
396,397,212686.75,212269.8975797086,213103.6024202914,416.85242029138504,0.07628579542367527
397,398,198780.7,198272.44532569678,199288.96092430322,508.2577993032102,0.08491658803610823
398,399,217155.45,216495.3963656039,217815.5098843961,660.0567593961156,0.10919818253104976
399,400,329897.88,329158.3342879012,330637.4157120988,739.5407120988174,0.08835353032091109
400,401,268310.16,267474.3998759502,269145.9126240498,835.7563740498315,0.13173051517165815
401,402,210767.62,210134.2364996833,211401.0135003167,633.3885003167218,0.10434779263768791
402,403,262746.06,261995.35120618666,263496.77379381337,750.7112938133441,0.09956247416044753
403,404,180549.0,180028.81294209248,181069.18705790752,520.1870579075163,0.10391583552576704
404,405,164202.69,163732.62519135347,164672.74980864653,470.06230864653685,0.10593610106643407
405,406,259673.25,259073.16123838682,260273.33876161318,600.0887616131756,0.0800588545811227
406,407,149426.4,148916.03187684756,149936.78062315244,510.37437315244944,0.11693570235402172
407,408,171759.05,171243.28525522593,172274.80849477407,515.7616197740706,0.09561383777925288
408,409,223557.9,222934.9606735642,224180.8518264358,622.9455764358106,0.09705887614735954
409,410,244879.12,244348.6391073691,245409.6108926309,530.4858926309117,0.09324045256304735
410,411,347734.22,347008.71739073057,348459.72010926943,725.5013592694252,0.07834114881838733
411,412,346460.62,345442.26611328125,347478.98388671875,1018.3588867187497,0.1056511991911428
412,413,267565.6,266952.30018739443,268178.88731260557,613.2935626055739,0.09534363424541924
413,414,256907.92,256456.7628272804,257359.0809227196,451.15904771959566,0.06673436835908626
414,415,218491.83,217871.6954312711,219111.9608187289,620.1326937288843,0.09394455714796991
415,416,400714.5,399931.0225137247,401497.9774862753,783.4774862753366,0.06892841761686547
416,417,274039.3,273062.9737515836,275015.6512484164,976.3387484163867,0.1514472358175741
417,418,192490.23,192021.37267076646,192959.09607923354,468.861704233531,0.10083688763122026
418,419,189721.97,189226.7479017103,190217.1895982897,495.22084828969633,0.1035833189367232
419,420,187940.77,187370.69315482475,188510.83809517525,570.0724701752538,0.10946776563136465
420,421,346300.88,345175.6213840794,347426.1286159206,1125.253615920609,0.1057342540376058
421,422,172984.2,172542.62145666173,173425.78479333827,441.58166833826016,0.09957618565068946
422,423,453456.88,451955.22118005087,454958.52881994913,1501.6538199491263,0.11834638052616234
423,424,270926.62,270159.77672350087,271693.47327649913,766.8482764991544,0.10280410891464635
424,425,121979.11,121589.83952042864,122368.37922957136,389.26985457136817,0.13381580811249255
425,426,178693.39,178326.48027079814,179060.30097920186,366.91035420185835,0.07843293529984519
426,427,269107.16,268048.07764991553,270166.23485008447,1059.0786000844603,0.1309469653833338
427,428,228193.0,227424.6962890625,228961.3037109375,768.3037109375,0.11096331376282643
428,429,215520.64,214925.4348474451,216115.8464025549,595.2057775548989,0.11758105891084747
429,430,322742.62,322032.16051256337,323453.08948743663,710.464487436655,0.08111067510098867
430,431,358203.22,357572.73635451857,358833.70114548143,630.4823954814187,0.0668973089406943
431,432,394709.5,393601.89858266467,395817.10141733533,1107.6014173353055,0.09888448990637634
432,433,222209.1,221652.52357944223,222765.66392055777,556.5701705577759,0.10552657823789809
433,434,383193.2,382208.0563766892,384178.3186233108,985.1311233108116,0.09864562106775689
434,435,118609.83,118275.37635926943,118944.27989073057,334.45176573057466,0.11351227411114037
435,436,200599.25,200123.67992504223,201074.82007495777,475.57007495776986,0.0905433883683293
436,437,258332.6,257339.15254170186,259326.03495829814,993.4412082981419,0.13704097175239574
437,438,208217.89,207601.55211412584,208834.22913587416,616.3385108741556,0.11082691935786995
438,439,256356.61,255838.28941881334,256874.92933118666,518.3199561866542,0.07380549333077337
439,440,205010.69,204500.27267208614,205521.10232791386,510.41482791385056,0.10353240472585007
440,441,233641.42,233114.72569151182,234168.11805848818,526.6961834881766,0.08232266110169806
441,442,165213.06,164813.79996304898,165612.32503695102,399.2625369510133,0.08764325641384797
442,443,196065.38,195609.3384448902,196521.4115551098,456.036555109797,0.09236089269031451
443,444,427813.7,426619.4032147382,429007.9717852618,1194.284285261825,0.09937608801908274
444,445,308418.22,307379.7695444468,309456.6679555532,1038.4492055532098,0.11954252913192573
445,446,189284.78,188647.85639912373,189921.70610087627,636.9248508762669,0.14808976771734741
446,447,196449.0,195995.99869351773,196902.00130648227,453.00130648226263,0.08519720351285075
447,448,307912.1,307088.83641258447,308735.35108741553,823.2573374155405,0.10707517070106652
448,449,385031.72,384196.5573532517,385866.8801467483,835.16139674831,0.07988718217673593
449,450,325994.34,325015.92908044765,326972.75841955235,978.4146695523643,0.1024018231233388
450,451,199268.45,198613.09785420186,199923.80839579814,655.3552707981424,0.11374560346616161
451,452,171901.4,171489.35982369087,172313.45267630913,412.0464263091228,0.08327733281625282
452,453,433790.97,432895.78519031615,434686.15230968385,895.1835596838661,0.09063393104476002
453,454,212103.94,211756.32705605996,212451.54794394004,347.6104439400339,0.06835981076718314
454,455,277440.72,276362.8242715372,278518.6132284628,1077.8944784628377,0.1253150597906889
455,456,218807.98,218282.60738228462,219333.36136771538,525.3769927153716,0.09816391340411074
456,457,201555.27,201041.5613782728,202068.9698717272,513.7042467271958,0.09206314962418265
457,458,274830.25,273964.6368771115,275695.8631228885,865.6131228885137,0.10976555144159597
458,459,331313.16,330565.3013091216,332061.0111908784,747.8549408783792,0.08714768907987827
459,460,134693.4,134341.7194329339,135045.0930670661,351.6868170660897,0.09360651771672272
460,461,182361.84,181823.20122466216,182900.48627533784,538.6425253378378,0.12391740067592177
461,462,172313.44,171965.71032384923,172661.16467615077,347.72717615076016,0.0773492709691702
462,463,229020.56,228395.8411106419,229645.2838893581,624.7213893581085,0.11804551366968681
463,464,354411.62,353196.08321896114,355627.16678103886,1215.5417810388499,0.11340340710012081
464,465,294070.44,293326.3717799831,294814.5032200169,744.0657200168927,0.08917259077746817
465,466,277254.3,276627.43627269845,277881.18872730155,626.8762273015196,0.09274645712909198
466,467,485819.56,484366.4658730997,487272.6591269003,1453.0966269003384,0.11092761552906176
467,468,214011.02,213157.50475744298,214864.52649255702,853.5108675570093,0.12134271511872377
468,469,409513.62,408549.3156672297,410477.9343327703,964.3093327702704,0.07740310195263059
469,470,431364.28,430257.42419763515,432471.13830236485,1106.8570523648668,0.09615558234110204
470,471,267392.53,266825.38220544765,267959.68029455235,567.149044552365,0.08036461613553113
471,472,191019.81,190605.87035472973,191433.75464527027,413.94214527027015,0.07531735066471999
472,473,125606.39,125324.5874683277,125888.1937816723,281.8031566722974,0.09432220617358263
473,474,280547.22,279926.6457981419,281167.7917018581,620.5729518581085,0.08988765697501548
474,475,233266.03,232635.98679001266,233896.07570998734,630.0444599873313,0.1038706060453252
475,476,211986.17,211524.59911449536,212447.74463550464,461.57276050464515,0.09413538588072495
476,477,234436.98,233841.67124155405,235032.29750844595,595.3131334459464,0.09106709052140682
477,478,239755.84,239082.25617609796,240429.43132390204,673.587573902028,0.10679568700320485
478,479,413388.06,412477.12163481844,414299.00336518156,910.9408651815883,0.08202903042332342
479,480,175512.4,175135.96565535263,175888.84684464737,376.4405946473821,0.09401404749370726
480,481,212621.27,212101.54230891046,213140.98894108954,519.7233160895267,0.09008073534092965
481,482,292258.8,291564.6994035051,292952.9255964949,694.113096494932,0.09223752871991571
482,483,178722.58,178146.8868375211,179298.2694124789,575.6912874788853,0.15304035428072288
483,484,275509.1,274613.66163429053,276404.52586570947,895.4321157094614,0.1094096052531527
484,485,196204.72,195782.8215793919,196626.6159206081,421.8971706081083,0.07597549227004134
485,486,159589.12,159156.86217931798,160021.38782068202,432.26282068201016,0.09976202122368186
486,487,267423.72,266866.5788772171,267980.8586227829,557.1398727829397,0.07565334194915696
487,488,132521.12,132172.54733688766,132869.70266311234,348.57766311233115,0.09191155592767525
488,489,274621.03,274134.15740471915,275107.90509528085,486.87384528082663,0.061359498516073495
489,490,289596.56,288995.37254539697,290197.75245460303,601.1899546030403,0.07457281534979718
490,491,268926.1,268260.55786792655,269591.62963207345,665.5358820734789,0.0991981386102638
491,492,299418.7,298760.0294552365,300077.3455447635,658.658044763513,0.08497790152721667
492,493,315401.66,314676.21654613595,316127.09595386405,725.4397038640205,0.08010424663390059
493,494,328972.22,328459.77248364827,329484.66501635173,512.4462663517446,0.07057117845957175
494,495,192562.75,191989.7333720439,193135.7666279561,573.0166279560817,0.1004675347558115
495,496,259215.86,258488.48888830235,259943.22986169765,727.3704866976362,0.08866429084417114
496,497,316408.47,315789.97314453125,317026.96435546875,618.4956054687489,0.06946357239025291
497,498,248572.05,248042.25510715795,249101.83864284205,529.7917678420608,0.0746433697781591
498,499,210646.58,210282.04110800254,211011.11514199746,364.537016997466,0.0675702535059455
499,500,222820.06,222214.95850929053,223425.16649070947,605.1039907094606,0.09305443612001606
500,501,185623.06,185168.61863914697,186077.50636085303,454.44386085304006,0.11600849932065717
501,502,383155.0,382281.79350981844,384028.20649018156,873.2064901815862,0.08906073755898705
502,503,269208.25,268437.48106260557,269979.01893739443,770.7689373944264,0.1144598904347974
503,504,240498.53,239907.51571737754,241089.54678262246,591.0155326224674,0.0819569252544095
504,505,188676.4,188156.41550095016,189196.39699904984,519.9907490498309,0.11296167078344767
505,506,246878.66,246269.0976826436,247488.2148173564,609.5585673564198,0.07907854533368115
506,507,323901.62,323000.4019478463,324802.8480521537,901.2230521537178,0.1084840306407338
507,508,258351.92,257662.35021642735,259041.49353357265,689.5716585726349,0.08707035096216076
508,509,222143.38,221657.56645903716,222629.18354096284,485.80854096283815,0.07915598302288061
509,510,304601.0,304037.59761665965,305164.40238334035,563.4023833403717,0.07736132752941793
510,511,208292.34,207757.49278135557,208827.19471864443,534.8509686444256,0.09391828079759618
511,512,266896.22,266366.88900118094,267425.54849881906,529.3297488190406,0.07507674658832596
512,513,560744.25,558707.7407622467,562780.7592377533,2036.5092377533772,0.11975889254566545
513,514,224842.53,224232.38863228462,225452.67386771538,610.1426177153718,0.10747913014933862
514,515,341053.75,340331.81507337413,341775.68492662587,721.9349266258439,0.08611461499376341
515,516,223721.64,223061.43070365288,224381.85054634712,660.2099213471286,0.12703562236345478
516,517,217090.25,216498.63957585517,217681.86042414483,591.6104241448481,0.09123185858487748
517,518,223321.69,222429.38970122466,224213.98529877534,892.2977987753383,0.14878947479833962
518,519,201455.33,200950.53718855575,201960.11906144425,504.79093644425734,0.09465786072506593
519,520,151898.72,151487.50941591006,152309.92808408994,411.2093340899491,0.09861139010325996
520,521,199716.03,199296.4744576119,200135.5880423881,419.5567923880914,0.08378951880780594
521,522,323040.62,322110.51503114443,323970.73496885557,930.1099688555742,0.10217986182854338
522,523,490597.0,489602.3410050676,491591.6589949324,994.6589949324348,0.07312866472035216
523,524,321384.34,320926.2776304733,321842.4098695267,458.06611952670835,0.06307870625108544
524,525,358643.34,357957.22652290965,359329.46097709035,686.1172270903706,0.07310935292489043
525,526,392554.66,391768.7962019637,393340.5162980363,785.8600480363177,0.09647678937421962
526,527,402447.8,401456.5225137247,403439.1024862753,991.2899862753384,0.09629360304135703
527,528,409089.38,408207.26738017314,409971.48261982686,882.1076198268589,0.0769114693627986
528,529,291519.6,290901.87283572636,292137.31466427364,617.7209142736492,0.07217649550257814
529,530,250132.5,248938.9971270894,251326.0028729106,1193.5028729106095,0.16198957017226165
530,531,194318.22,193865.14296083193,194771.29453916807,453.0757891680742,0.09083185452962332
531,532,396203.25,395235.626953125,397170.873046875,967.6230468749998,0.08883933763493501
532,533,385713.0,384831.18395006337,386594.81604993663,881.8160499366556,0.07401305871633826
533,534,287734.06,286441.6086623733,289026.5163376267,1292.4538376266892,0.20610216699225467
534,535,299451.28,298714.1990339949,300188.3634660051,737.0822160050681,0.09671249752625609
535,536,319178.97,318296.10343644425,320061.83406355575,882.8653135557432,0.12099316266792275
536,537,223779.98,223255.7157015414,224304.2530484586,524.2686734586147,0.08021032214652431
537,538,138113.9,137752.42460013725,138475.38789986275,361.4816498627535,0.09159495806869047
538,539,391500.66,390337.4530722128,392663.8594277872,1163.203177787162,0.09770646807997359
539,540,247682.12,246975.5338629645,248388.7161370355,706.5911370354739,0.0960775351114477
540,541,246279.34,245608.00158361485,246950.68591638515,671.3421663851351,0.10011830488845726
541,542,237785.0,237164.59301097973,238405.40698902027,620.4069890202699,0.10545019859787347
542,543,97661.15,97318.45915923247,98003.83771576753,342.68927826752554,0.13695366120254202
543,544,483317.34,482418.49365234375,484216.19384765625,898.8500976562492,0.06878974790055999
544,545,410149.16,409370.91667546454,410927.39582453546,778.2395745354722,0.07590069459051534
545,546,519887.8,518581.06867609796,521194.55632390204,1306.7438239020273,0.090052088835804
546,547,224539.33,223835.1402290963,225243.5160209037,704.1878959037172,0.10852166790267669
547,548,187106.12,186616.43239944047,187595.81760055953,489.6926005595435,0.10116059590520361
548,549,177718.72,177266.2682973501,178171.1692026499,452.45045264991523,0.0925770462055788
549,550,219666.06,218853.4263355152,220478.6986644848,812.6361644847967,0.156163741813511
550,551,237441.88,236678.60180004223,238205.14819995777,763.2731999577704,0.10400705025471271
551,552,277757.12,276890.9026472762,278623.3473527238,866.2223527238182,0.10874470396359276
552,553,253547.9,252506.01706345016,254589.79543654984,1041.8891865498306,0.1301393388620471
553,554,174072.92,173170.84177707983,174975.00197292017,902.0800979201866,0.15721081599005624
554,555,176105.16,175683.25812262457,176527.05437737543,421.89812737542235,0.08661740737065897
555,556,251136.92,250460.61403346705,251813.22971653295,676.3078415329373,0.0970013516737752
556,557,156759.25,156275.57233820733,157242.92766179267,483.67766179265243,0.13024666331078966
557,558,112409.36,112039.6974107897,112779.0213392103,369.66196421030384,0.11157765289548834
558,559,222947.61,222371.6199984164,223523.5987515836,575.9893765836158,0.14175758762553692
559,560,474888.06,473077.98514041386,476698.13985958614,1810.0773595861483,0.11945072130634427
560,561,260353.78,259815.49326963682,260892.06923036318,538.2879803631758,0.08187925204562774
561,562,740232.7,739151.8549691134,741313.5200308866,1080.832530886625,0.06230466334299206
562,563,179016.94,178276.66221494932,179757.21278505068,740.2752850506755,0.1800358139187028
563,564,223051.97,222593.83629381334,223510.10120618666,458.1324561866546,0.07780761508998463
564,565,237427.83,237004.69222445102,237850.96402554898,423.1359005489869,0.06709785615203966
565,566,192052.22,191590.63177655195,192513.80572344805,461.5869734480579,0.08238025198273329
566,567,185404.9,184908.04625475084,185901.76624524916,496.8599952491566,0.11587159620780275
567,568,203597.22,203237.8851747255,203956.5523252745,359.33357527449294,0.0695005642567902
568,569,166229.75,165785.17739785684,166674.32260214316,444.5726021431588,0.0992097213199951
569,570,152109.69,151752.715411212,152466.659588788,356.97208878800694,0.09736425674858308
570,571,309764.72,308992.6561312289,310536.7813687711,772.0626187711147,0.09327982156353802
571,572,258711.27,258104.7896035684,259317.7416464316,606.4760214315872,0.08872483165249571
572,573,150107.05,149698.11304370777,150515.98070629223,408.9338312922302,0.10360732454206299
573,574,334610.25,333869.56326541386,335350.93673458614,740.686734586148,0.07477568055741074
574,575,186779.28,185858.6716110642,187699.8908889358,920.6096389358112,0.1862259296338115
575,576,238491.08,237908.0022434544,239074.1540065456,583.0758815456082,0.08976570976384639
576,577,179504.11,179045.86867873734,179962.35007126266,458.24069626266885,0.09596794407670024
577,578,365135.06,363295.45964298694,366974.66535701306,1839.6028570130807,0.17047849676272173
578,579,305428.12,304574.7651631123,306281.4848368877,853.3598368876687,0.11510863245996082
579,580,346066.47,345171.5475612331,346961.3899387669,894.9211887668923,0.09364342820326103
580,581,189551.1,189088.62337019638,190013.56412980362,462.4703798036311,0.10849116198878149
581,582,249421.28,248677.2425966005,250165.3199033995,744.038653399493,0.12984996956701678
582,583,159554.4,159277.06828679267,159831.74421320733,277.3379632073481,0.06984210433599129
583,584,177522.48,177026.64419473184,178018.32455526816,495.8401802681592,0.09982824541085564
584,585,177828.08,177315.80821764146,178340.34803235854,512.2699073585302,0.1000523879755437
585,586,536773.0,535343.0116395693,538202.9883604307,1429.988360430743,0.09603059324843538
586,587,382242.25,380935.52771326015,383548.97228673985,1306.7222867398639,0.12093905943865513
587,588,231120.22,230656.52230257602,231583.91519742398,463.6964474239863,0.0747243679526727
588,589,176590.95,175962.6866554054,177219.2195945946,628.2664695945942,0.12317301920051725
589,590,203839.58,203334.74235245987,204344.41389754013,504.83577254011783,0.09657156617754013
590,591,208419.97,207826.6943623311,209013.2431376689,593.2743876689187,0.10056699502710996
591,592,165664.16,165216.93955869932,166111.37294130068,447.21669130067596,0.12089851760757672
592,593,353209.4,352515.09175728465,353903.72074271535,694.3144927153717,0.07264815634483665
593,594,152925.08,152588.7169354413,153261.4393145587,336.3611895586995,0.0785147341774951
594,595,400883.62,397415.26317039697,404351.98682960303,3468.3618296030377,0.24219161803307648
595,596,158242.0,157505.28705658784,158978.71294341216,736.7129434121618,0.14753531297658345
596,597,198573.67,198087.61346600507,199059.73028399493,486.0584089949322,0.0990856183265534
597,598,210303.94,209862.40103726773,210745.47396273227,441.53646273226303,0.07805906663622758
598,599,346177.5,345252.82972181163,347102.17027818837,924.6702781883454,0.09050613197065842
599,600,270101.97,269517.7619826858,270686.1755173142,584.206767314188,0.07717844267664103
600,601,180908.38,180467.15605204814,181349.59394795186,441.2189479518579,0.08975555082507858
601,602,241802.27,241246.78065614443,242357.75059385557,555.4849688555744,0.08612958367607475
602,603,250431.2,249790.08393158784,251072.32231841216,641.1191934121616,0.08602408201981636
603,604,274402.47,273699.3950591216,275105.5424408784,703.0736908783786,0.10601523018714101
604,605,274073.44,273271.70402238175,274875.17097761825,801.7334776182432,0.10683122724714189
605,606,208042.11,207656.1954840583,208428.0232659417,385.9138909417221,0.0725068057481138
606,607,137864.67,137463.4436233108,138265.9001266892,401.22825168918996,0.13770372976006162
607,608,366719.12,365810.08195206925,367628.16804793075,909.0430479307438,0.09888755564267385
608,609,169018.7,168627.05369114233,169410.35255885767,391.6494338576854,0.08322543743852795
609,610,148792.33,148469.74697793496,149114.90927206504,322.5811470650334,0.08616369338431354
610,611,223585.53,222951.4717060811,224219.5907939189,634.0595439189188,0.10705278241329608
611,612,242719.25,241866.32858688766,243572.17141311234,852.9214131123317,0.15111022422176176
612,613,242046.97,241488.2004592483,242605.7370407517,558.76829075169,0.09231075866736335
613,614,239682.47,239085.09225876266,240279.84524123734,597.3764912373304,0.09259079451795782
614,615,349266.3,348622.1008762669,349910.5241237331,644.2116237331103,0.07075035745712328
615,616,308527.56,307903.50640044344,309151.61859955656,624.0560995565878,0.08173808285205311
616,617,235604.66,235036.43822582348,236172.87427417652,568.2180241765213,0.09282335994792996
617,618,258774.69,258100.2115181588,259449.1634818412,674.4759818412173,0.08571505388421757
618,619,158795.27,158374.8472603463,159215.6839896537,420.418364653716,0.09440544233407908
619,620,296559.78,295569.23042915965,297550.33207084035,990.5508208403722,0.10916284270650656
620,621,214058.8,213552.07989336993,214565.51385663007,506.7169816300686,0.08802677272279803
621,622,161688.05,161358.15373601142,162017.94001398858,329.8931389885981,0.07641040175882456
622,623,256625.6,255910.29291596284,257340.89458403716,715.3008340371615,0.11222673924485313
623,624,255310.05,254734.0312763936,255886.0624736064,576.015598606419,0.09203055046921374
624,625,234053.0,233379.07582216006,234726.92417783994,673.9241778399498,0.11096061072355867
625,626,333643.6,332844.1693412162,334443.0181587838,799.424408783783,0.08321806945180502
626,627,227666.2,226775.6837257179,228556.7225242821,890.5193992820946,0.12551231607449448
627,628,228904.75,228280.5484190245,229528.9515809755,624.2015809755064,0.09872628859067153
628,629,230507.39,229755.995526288,231258.785723712,751.3950987119929,0.12244326340063559
629,630,208590.62,207906.22186444257,209275.02813555743,684.403135557433,0.13797869119833764
630,631,217255.61,216848.55777554898,217662.66097445102,407.05159945101383,0.07852666130709171
631,632,257987.53,257283.2843116554,258691.7781883446,704.2469383445944,0.08980500898168518
632,633,288522.5,287697.0523384713,289347.9476615287,825.447661528715,0.1236739204272785
633,634,249597.94,249132.10371357686,250063.77128642314,465.8337864231414,0.07351671332082663
634,635,211548.36,211219.50618269638,211877.21256730362,328.8531923036323,0.05570891375952002
635,636,210153.56,208710.1989614126,211596.9260385874,1443.3635385874168,0.1841742359558751
636,637,326865.97,326032.9836359797,327698.9538640203,832.9851140202713,0.08588143719301837
637,638,232906.75,232469.5992002745,233343.9007997255,437.1507997255066,0.0675002651117341
638,639,175919.11,175358.82554502744,176479.39320497256,560.2838299725505,0.141463695537199
639,640,437207.1,436447.448083826,437966.739416174,759.6456661739869,0.06483355528835663
640,641,212474.2,211819.65695602828,213128.74929397172,654.5461689717065,0.14423652452406166
641,642,137029.94,136461.56817461993,137598.30682538007,568.3693253800675,0.17991601088973871
642,643,287823.4,287217.04878853465,288429.76371146535,606.3574614653702,0.07961702775646774
643,644,343964.72,343024.17933118663,344905.25816881337,940.5394188133442,0.10721554742392218
644,645,398108.44,397073.0787056588,399143.7962943412,1035.358794341217,0.09606598281412135
645,646,173509.08,173027.46449403506,173990.69175596494,481.61363096494875,0.0982270659525926
646,647,211380.27,210893.66064453125,211866.87060546875,486.6049804687492,0.07539350703126393
647,648,237908.55,237414.2081265836,238402.8856234164,494.33874841638533,0.07935236802792772
648,649,133465.22,133121.12572252427,133809.31177747573,344.093027475718,0.10571205327324021
649,650,239171.28,238580.0941591005,239762.4683408995,591.1870908994937,0.09754975088333646
650,651,280314.8,279668.44390044344,280961.18109955656,646.3685995565884,0.08686848672794839
651,652,246088.86,245586.44203969595,246591.27671030405,502.41733530405526,0.0796993328077375
652,653,218857.02,218333.37994879644,219380.65130120356,523.6356762035473,0.09148386607342082
653,654,229165.84,228400.9815904772,229930.7059095228,764.8621595228045,0.1340279419322743
654,655,318011.66,317289.0665778083,318734.2459221917,722.589672191723,0.08571940696403071
655,656,118490.41,118202.70811338682,118778.10438661318,287.69813661317517,0.08231957930051183
656,657,215262.9,214375.41679423564,216150.39570576436,887.4894557643581,0.1694618132541582
657,658,213657.9,213150.48402528506,214165.32847471494,507.4222247149495,0.0953795865472978
658,659,196509.31,196142.86702254013,196875.75797745987,366.4454774598814,0.07139634986216721
659,660,172873.72,172124.42525337837,173623.01224662163,749.2934966216213,0.12343635116350994
660,661,252303.02,251467.55206133868,253138.47918866132,835.4635636613169,0.11666927269907378
661,662,308825.7,307965.9817488387,309685.3932511613,859.7057511613172,0.11965942655817306
662,663,210158.81,209470.04399809966,210847.58100190034,688.7685019003384,0.10300933281926862
663,664,195915.73,195526.16306614233,196305.30568385767,389.571308857686,0.07926871460310492
664,665,288023.16,287448.3190456081,288597.9934543919,574.8372043918916,0.07512749669083443
665,666,253438.16,252581.42447476773,254294.88802523227,856.7317752322649,0.10179516013343286
